fs_code,trade_date,rzye,rqyl,rzje,rqmcl,rzrqye
,20220728,15312.44,1007.68,686.86,58.59,16320.12
,20220727,15309.57,997.69,586.2,49.66,16307.25
,20220726,15270.24,993.45,553.06,49.48,16263.69
,20220725,15270.16,987.27,542.68,57.92,16257.43
,20220722,15275.33,992.09,632.87,63.84,16267.42
,20220721,15306.48,986.44,726.74,56.59,16292.92
,20220720,15310.79,989.67,672.56,51.28,16300.46
,20220719,15292.7,981.62,672.66,56.89,16274.31
,20220718,15263.4,977.47,714.09,57.02,16240.87
,20220715,15212.03,959.94,744.68,61.39,16171.96
,20220714,15264.13,967.71,732.02,58.21,16231.84
,20220713,15246.24,953.88,664.24,58.6,16200.12
,20220712,15222.88,941.16,665.42,55.28,16164.03
,20220711,15244.87,955.95,724.83,57.29,16200.83
,20220708,15234.17,972.15,748.32,62.31,16206.32
,20220707,15276.82,972.74,809.85,64.86,16249.56
,20220706,15231.67,952.71,832.18,63.39,16184.38
,20220705,15187.24,959.37,932.13,71.65,16146.61
,20220704,15153.6,953.05,897.88,72.0,16106.65
,20220701,15071.91,932.61,839.28,62.91,16004.52
,20220630,15097.45,935.71,962.58,76.57,16033.15
,20220629,15052.23,908.64,1010.98,68.66,15960.87
,20220628,15046.65,930.46,1012.83,61.25,15977.11
,20220627,14960.93,930.78,1011.27,61.47,15891.72
,20220624,14868.3,927.94,871.49,64.7,15796.24
,20220623,14880.06,915.52,822.24,73.81,15795.58
,20220622,14850.36,879.74,736.53,73.09,15730.1
,20220621,14809.11,869.19,780.75,73.99,15678.3
,20220620,14831.3,854.36,890.86,67.99,15685.66
,20220617,14769.24,832.79,827.4,63.85,15602.03
,20220616,14790.17,810.23,852.9,82.94,15600.41
,20220615,14754.11,780.62,1098.9,72.35,15534.73
,20220614,14704.76,774.48,849.11,70.05,15479.23
,20220613,14665.19,756.95,843.22,46.49,15422.13
,20220610,14569.9,762.98,743.22,47.47,15332.87
,20220609,14580.81,746.94,725.51,44.41,15327.74
,20220608,14561.36,759.8,839.7,55.54,15321.17
,20220607,14533.48,746.86,754.26,49.12,15280.34
,20220606,14498.86,745.97,871.44,47.75,15244.82
,20220602,14406.99,736.74,615.85,41.47,15143.72
,20220601,14442.65,749.38,606.57,45.04,15192.03
,20220531,14445.49,780.76,637.0,44.69,15226.24
,20220530,14449.9,781.98,536.09,43.71,15231.88
,20220527,14437.8,781.11,529.52,43.53,15218.91
,20220526,14486.93,788.36,562.29,53.24,15275.29
,20220525,14487.86,779.25,495.71,46.68,15267.11
,20220524,14472.29,772.99,667.7,56.28,15245.28
,20220523,14494.7,796.65,641.53,43.52,15291.35
,20220520,14437.01,797.87,653.12,44.99,15234.88
,20220519,14467.28,793.64,539.2,41.16,15260.92
,20220518,14464.17,811.12,520.82,47.31,15275.28
,20220517,14449.86,817.77,531.74,44.77,15267.63
,20220516,14453.87,815.33,514.82,52.28,15269.2
,20220513,14437.21,823.55,494.0,49.46,15260.76
,20220512,14458.92,811.48,511.11,48.23,15270.39
,20220511,14465.92,811.9,761.31,61.48,15277.82
,20220510,14423.48,797.82,524.03,56.05,15221.3
,20220509,14408.76,784.56,429.89,46.66,15193.32
,20220506,14387.84,781.63,512.87,53.05,15169.47
,20220505,14397.6,786.45,618.26,48.7,15184.06
,20220429,14337.64,782.8,603.53,43.55,15120.43
,20220428,14444.54,778.98,484.59,47.0,15223.52
,20220427,14540.19,786.37,532.48,53.63,15326.56
,20220426,14654.7,759.83,447.66,56.1,15414.54
,20220425,14934.31,776.83,516.09,53.86,15711.14
,20220422,15169.84,837.82,390.22,51.04,16007.66
,20220421,15296.16,843.37,487.64,51.54,16139.52
,20220420,15396.91,860.42,516.78,47.55,16257.33
,20220419,15400.6,878.61,488.23,47.55,16279.22
,20220418,15410.08,885.68,522.79,47.48,16295.75
,20220415,15413.95,889.55,598.08,53.3,16303.5
,20220414,15502.05,889.71,608.97,49.91,16391.76
,20220413,15514.34,875.71,537.93,50.82,16390.05
,20220412,15565.57,883.49,582.01,51.8,16449.06
,20220411,15588.68,870.73,602.68,49.45,16459.41
,20220408,15665.3,899.7,596.41,51.78,16564.99
,20220407,15723.93,896.39,589.2,49.18,16620.31
,20220406,15762.97,906.58,676.94,48.26,16669.55
,20220401,15700.05,905.43,593.18,43.49,16605.48
,20220331,15806.68,921.53,659.33,43.68,16728.21
,20220330,15864.05,932.29,679.08,49.03,16796.34
,20220329,15838.12,915.18,544.38,50.27,16753.3
,20220328,15859.28,918.78,541.93,51.51,16778.06
,20220325,15871.85,920.77,599.9,48.49,16792.61
,20220324,15912.59,936.52,614.99,55.36,16849.11
,20220323,15917.21,937.48,637.65,49.72,16854.69
,20220322,15916.87,932.0,625.93,54.37,16848.87
,20220321,15914.51,936.2,705.69,60.75,16850.71
,20220318,15867.23,925.99,648.69,52.63,16793.21
,20220317,15938.08,924.16,860.4,65.28,16862.24
,20220316,15980.15,904.12,797.14,67.47,16884.27
,20220315,16023.52,881.4,710.38,63.33,16904.92
,20220314,16147.56,913.42,639.26,48.75,17060.98
,20220311,16133.6,939.92,690.08,55.86,17073.52
,20220310,16194.76,928.31,695.66,58.04,17123.07
,20220309,16215.76,908.53,745.96,65.11,17124.29
,20220308,16294.0,907.81,758.38,56.0,17201.82
,20220307,16313.45,925.83,697.77,48.84,17239.29
,20220304,16281.06,948.44,657.91,45.57,17229.5
,20220303,16334.42,968.21,703.09,44.17,17302.62
,20220302,16346.13,970.68,623.1,42.23,17316.81
,20220301,16326.41,971.26,685.09,47.19,17297.67
,20220228,16310.99,960.5,647.26,38.99,17271.49
,20220225,16295.24,957.11,704.84,39.71,17252.35
,20220224,16314.68,956.43,959.16,50.17,17271.11
,20220223,16362.07,977.06,772.64,43.91,17339.13
,20220222,16296.65,956.15,697.22,42.66,17252.8
,20220221,16268.05,963.76,651.11,35.3,17231.8
,20220218,16198.68,969.11,530.48,38.12,17167.79
,20220217,16236.36,976.38,608.74,38.84,17212.75
,20220216,16232.55,969.77,521.4,39.14,17202.32
,20220215,16217.05,964.4,524.48,39.86,17181.46
,20220214,16209.57,949.32,571.86,36.46,17158.89
,20220211,16179.4,961.06,616.43,37.8,17140.46
,20220210,16241.49,971.98,598.02,40.75,17213.46
,20220209,16251.03,973.8,625.18,43.2,17224.82
,20220208,16224.67,951.35,567.77,41.45,17176.02
,20220207,16237.82,941.87,533.78,34.5,17179.68
,20220128,16202.38,929.3,439.27,31.74,17131.67
,20220127,16483.84,952.7,493.01,35.37,17436.54
,20220126,16575.07,996.34,461.56,41.63,17571.41
,20220125,16648.35,994.97,596.96,40.81,17643.32
,20220124,16739.81,1031.59,551.21,32.13,17771.4
,20220121,16764.84,1053.79,618.68,34.29,17818.63
,20220120,16884.55,1073.01,724.87,38.76,17957.56
,20220119,16987.53,1077.9,689.65,36.72,18065.43
,20220118,17020.02,1102.18,797.09,44.33,18122.2
,20220117,17053.19,1100.04,795.16,38.37,18153.23
,20220114,17009.12,1090.53,743.6,37.23,18099.65
,20220113,17052.33,1095.32,746.58,37.17,18147.65
,20220112,17057.79,1113.55,728.65,39.98,18171.34
,20220111,17035.92,1106.13,700.8,35.58,18142.05
,20220110,17045.26,1116.73,703.78,36.21,18161.99
,20220107,17026.91,1119.02,784.89,35.78,18145.92
,20220106,17179.05,1131.04,773.51,45.35,18310.09
,20220105,17163.11,1132.2,884.99,42.21,18295.32
,20220104,17190.37,1158.51,937.31,39.38,18348.89
,20211231,17120.06,1201.47,744.52,48.03,18321.52
,20211230,17213.27,1194.03,732.25,67.61,18407.3
,20211229,17211.38,1163.36,682.23,47.73,18374.74
,20211228,17212.41,1171.36,706.88,46.94,18383.77
,20211227,17184.32,1164.59,731.36,42.78,18348.92
,20211224,17149.63,1170.17,841.39,46.38,18319.8
,20211223,17239.08,1176.53,783.14,45.07,18415.6
,20211222,17232.45,1163.57,742.83,46.45,18396.02
,20211221,17220.1,1151.9,686.28,42.4,18372.0
,20211220,17238.38,1141.36,802.62,46.75,18379.74
,20211217,17260.67,1158.79,806.14,45.28,18419.46
,20211216,17328.27,1171.37,826.78,49.51,18499.64
,20211215,17327.71,1165.92,833.98,49.79,18493.63
,20211214,17309.47,1174.36,826.18,37.47,18483.83
,20211213,17288.02,1184.42,981.0,37.26,18472.44
,20211210,17239.65,1183.71,851.59,33.8,18423.36
,20211209,17225.26,1197.95,966.49,40.19,18423.2
,20211208,17222.21,1193.69,826.62,40.99,18415.9
,20211207,17195.91,1177.59,853.55,40.62,18373.5
,20211206,17225.54,1191.42,899.87,44.5,18416.97
,20211203,17231.09,1210.57,824.32,46.01,18441.66
,20211202,17249.89,1210.06,809.64,37.7,18459.95
,20211201,17269.28,1261.13,815.56,40.96,18530.41
,20211130,17239.23,1287.39,886.16,43.07,18526.62
,20211129,17204.95,1306.66,861.54,46.05,18511.61
,20211126,17177.7,1314.98,807.52,42.99,18492.68
,20211125,17212.64,1324.69,834.88,39.98,18537.33
,20211124,17186.54,1334.5,926.64,43.36,18521.04
,20211123,17148.37,1348.71,934.71,49.08,18497.08
,20211122,17112.26,1360.54,1003.14,49.2,18472.8
,20211119,17003.22,1357.58,820.17,44.39,18360.8
,20211118,17019.78,1352.76,811.96,50.98,18372.55
,20211117,17006.28,1369.29,750.94,39.04,18375.57
,20211116,16966.36,1373.77,774.63,46.39,18340.13
,20211115,17000.26,1388.04,836.97,41.36,18388.3
,20211112,16980.06,1410.32,829.0,40.84,18390.37
,20211111,16991.2,1421.21,851.1,46.91,18412.4
,20211110,16979.69,1406.47,821.01,53.97,18386.17
,20211109,16959.21,1410.43,761.58,44.99,18369.64
,20211108,16927.17,1418.56,750.61,42.62,18345.72
,20211105,16872.95,1433.85,818.91,49.2,18306.8
,20211104,16972.13,1456.49,821.5,49.77,18428.62
,20211103,16927.81,1467.02,693.06,47.31,18394.83
,20211102,16957.31,1481.84,915.29,55.05,18439.15
,20211101,17012.38,1501.81,897.58,48.65,18514.18
,20211029,16967.97,1498.29,829.52,47.86,18466.27
,20211028,17005.17,1513.78,788.74,44.39,18518.95
,20211027,17096.01,1588.67,816.49,48.75,18684.68
,20211026,17084.11,1620.39,832.78,51.52,18704.5
,20211025,17054.95,1632.09,800.3,46.38,18687.04
,20211022,16986.72,1622.28,735.61,41.29,18609.0
,20211021,17047.32,1628.36,756.02,48.01,18675.69
,20211020,17046.7,1635.88,801.22,47.2,18682.58
,20211019,16997.86,1635.59,738.37,52.0,18633.46
,20211018,16965.76,1619.0,766.47,48.98,18584.76
,20211015,16892.64,1617.62,702.93,51.89,18510.26
,20211014,16944.0,1602.39,659.77,49.36,18546.39
,20211013,16927.16,1594.57,671.61,49.42,18521.73
,20211012,16955.97,1571.36,706.17,47.59,18527.33
,20211011,16995.55,1586.19,743.49,47.01,18581.74
,20211008,16961.13,1580.4,844.85,42.56,18541.52
,20210930,16853.08,1561.2,658.33,34.77,18414.28
,20210929,17054.15,1571.67,773.84,43.43,18625.82
,20210928,17161.08,1611.92,744.54,49.25,18773.0
,20210927,17193.79,1611.89,1035.04,53.89,18805.69
,20210924,17319.49,1632.47,975.72,59.71,18951.96
,20210923,17413.97,1640.61,1078.51,64.95,19054.58
,20210922,17365.19,1619.14,979.97,55.84,18984.32
,20210917,17295.21,1622.56,1068.25,59.65,18917.77
,20210916,17478.4,1642.81,1178.94,57.87,19121.2
,20210915,17583.61,1682.47,1132.17,53.52,19266.08
,20210914,17543.12,1701.66,1329.67,66.9,19244.78
,20210913,17527.24,1731.13,1342.81,63.01,19258.37
,20210910,17414.96,1737.44,1434.23,66.18,19152.39
,20210909,17396.37,1721.21,1304.52,59.57,19117.58
,20210908,17308.39,1718.15,1357.29,59.75,19026.54
,20210907,17200.93,1730.25,1286.43,66.27,18931.17
,20210906,17130.19,1700.8,1253.79,64.97,18830.99
,20210903,17043.09,1671.02,1360.13,66.46,18714.11
,20210902,17106.83,1671.56,1252.92,64.33,18778.38
,20210901,17080.14,1654.43,1511.56,71.55,18734.56
,20210831,17066.52,1648.13,1276.6,67.46,18714.66
,20210830,17084.69,1645.05,1400.78,63.94,18729.74
,20210827,17013.97,1655.71,1124.45,62.2,18669.68
,20210826,17058.25,1646.91,1185.5,58.22,18705.16
,20210825,17020.81,1678.54,1112.68,61.68,18699.35
,20210824,16981.43,1672.33,1248.33,64.02,18653.76
,20210823,16932.87,1652.83,1166.05,67.24,18585.7
,20210820,16794.51,1616.25,994.1,56.91,18410.76
,20210819,16820.69,1636.13,1001.53,60.62,18456.82
,20210818,16838.79,1633.19,1006.59,67.48,18471.98
,20210817,16825.98,1596.94,1037.17,61.32,18422.92
,20210816,16912.27,1636.11,1034.0,59.44,18548.38
,20210813,16897.66,1641.8,1106.42,55.22,18539.46
,20210812,16925.77,1650.62,1141.97,60.35,18576.39
,20210811,16856.99,1645.15,1114.78,60.65,18502.14
,20210810,16784.82,1642.01,1157.13,60.43,18426.83
,20210809,16770.03,1627.98,1121.3,59.97,18398.01
,20210806,16706.77,1619.12,1100.48,62.81,18325.9
,20210805,16701.34,1616.0,1148.89,71.27,18317.34
,20210804,16658.46,1609.26,1165.47,66.66,18267.72
,20210803,16576.2,1577.13,1209.5,70.47,18153.33
,20210802,16588.69,1583.85,1397.59,74.53,18172.54
,20210730,16473.72,1555.72,1151.15,69.65,18029.44
,20210729,16483.03,1555.39,1074.19,69.12,18038.42
,20210728,16443.58,1508.79,940.21,69.84,17952.37
,20210727,16599.99,1513.19,1347.11,66.01,18113.18
,20210726,16679.01,1548.91,1255.33,54.07,18227.91
,20210723,16649.92,1583.98,1259.19,55.83,18233.9
,20210722,16663.45,1596.16,1202.02,56.91,18259.61
,20210721,16590.0,1576.21,1154.81,49.15,18166.21
,20210720,16504.47,1559.02,818.75,47.84,18063.49
,20210719,16485.85,1559.42,972.23,46.97,18045.27
,20210716,16469.37,1569.08,1091.56,55.62,18038.45
,20210715,16500.88,1580.22,1033.06,55.63,18081.11
,20210714,16504.86,1566.45,1068.06,51.72,18071.31
,20210713,16498.0,1594.41,1124.87,49.77,18092.4
,20210712,16445.32,1599.18,1233.55,54.46,18044.5
,20210709,16355.47,1572.01,999.23,53.26,17927.48
,20210708,16336.52,1570.91,1087.33,55.46,17907.43
,20210707,16291.25,1569.65,953.1,62.1,17860.9
,20210706,16222.19,1537.65,953.09,57.46,17759.85
,20210705,16223.55,1539.4,851.41,59.58,17762.95
,20210702,16160.33,1522.24,837.68,46.13,17682.56
,20210701,16181.05,1559.33,934.24,49.35,17740.38
,20210630,16281.19,1559.99,895.53,51.88,17841.19
,20210629,16246.87,1546.58,859.09,48.42,17793.45
,20210628,16207.9,1564.11,960.64,49.6,17772.01
,20210625,16118.08,1559.12,939.02,52.25,17677.2
,20210624,16128.9,1530.06,846.11,57.46,17658.96
,20210623,16116.5,1530.83,965.53,69.39,17647.33
,20210622,16081.14,1509.11,868.44,63.68,17590.25
,20210621,16019.4,1487.55,885.63,48.76,17506.95
,20210618,15949.15,1485.45,894.64,57.53,17434.6
,20210617,15922.43,1476.89,772.81,58.64,17399.33
,20210616,15893.15,1443.87,735.51,50.14,17337.02
,20210615,15943.8,1462.75,852.58,37.76,17406.55
,20210611,15871.54,1481.9,949.63,37.16,17353.43
,20210610,15910.66,1499.9,879.82,42.01,17410.56
,20210609,15865.1,1479.92,731.53,38.16,17345.01
,20210608,15857.14,1488.41,861.11,45.4,17345.55
,20210607,15850.8,1510.94,848.65,45.25,17361.75
,20210604,15773.92,1516.78,816.23,40.33,17290.71
,20210603,15799.88,1519.66,837.81,42.82,17319.54
,20210602,15789.13,1536.4,879.43,43.42,17325.52
,20210601,15775.14,1573.27,953.49,46.02,17348.41
,20210531,15695.52,1569.5,950.44,37.78,17265.02
,20210528,15593.97,1556.32,942.16,42.63,17150.29
,20210527,15564.82,1552.43,853.7,37.51,17117.26
,20210526,15497.18,1547.43,907.71,38.55,17044.61
,20210525,15442.49,1551.16,916.2,43.88,16993.65
,20210524,15448.74,1518.02,739.68,35.68,16966.76
,20210521,15390.9,1517.47,689.63,36.54,16908.37
,20210520,15397.77,1535.61,754.48,34.95,16933.38
,20210519,15386.53,1537.12,778.65,34.79,16923.65
,20210518,15327.31,1549.97,726.78,35.1,16877.28
,20210517,15272.97,1550.81,838.31,43.35,16823.79
,20210514,15226.44,1531.1,832.21,44.65,16757.54
,20210513,15220.67,1494.05,678.53,38.64,16714.73
,20210512,15203.02,1513.36,655.59,40.51,16716.38
,20210511,15166.87,1505.38,728.13,38.98,16672.25
,20210510,15149.38,1493.22,749.33,35.79,16642.59
,20210507,15096.5,1487.95,778.53,40.89,16584.46
,20210506,15111.31,1499.29,789.78,33.57,16610.6
,20210430,15025.21,1516.93,724.66,33.3,16542.14
,20210429,15155.19,1540.13,707.89,41.51,16695.32
,20210428,15181.1,1525.04,688.03,39.59,16706.14
,20210427,15166.1,1520.46,619.73,37.08,16686.55
,20210426,15190.6,1519.67,808.36,45.07,16710.27
,20210423,15159.59,1532.98,652.4,37.89,16692.57
,20210422,15200.22,1522.11,616.89,38.25,16722.33
,20210421,15169.88,1518.88,602.62,37.5,16688.76
,20210420,15157.51,1520.02,712.41,43.36,16677.53
,20210419,15133.31,1517.87,741.21,37.72,16651.18
,20210416,15085.43,1482.26,530.05,39.49,16567.69
,20210415,15107.76,1471.98,511.99,43.03,16579.74
,20210414,15098.86,1474.12,524.15,43.5,16572.98
,20210413,15086.18,1465.21,494.87,41.14,16551.39
,20210412,15139.28,1462.65,603.36,44.18,16601.93
,20210409,15148.24,1484.89,549.42,46.92,16633.13
,20210408,15170.44,1494.93,624.73,43.6,16665.37
,20210407,15164.38,1481.46,614.83,39.53,16645.84
,20210406,15108.23,1481.73,596.79,35.42,16589.97
,20210402,15040.56,1481.99,610.9,44.36,16522.55
,20210401,15072.3,1467.6,547.37,45.49,16539.9
,20210331,15096.84,1450.42,536.47,47.0,16547.25
,20210330,15074.95,1464.97,582.21,44.34,16539.92
,20210329,15072.57,1453.11,602.66,54.24,16525.68
,20210326,15055.35,1436.97,587.46,52.92,16492.32
,20210325,15078.53,1405.82,488.8,48.14,16484.35
,20210324,15117.72,1406.87,600.6,48.97,16524.59
,20210323,15113.14,1425.61,607.29,46.36,16538.75
,20210322,15127.04,1438.03,623.53,53.45,16565.07
,20210319,15074.9,1407.1,607.85,52.19,16482.0
,20210318,15092.85,1433.72,598.84,51.39,16526.56
,20210317,15108.01,1417.9,585.24,52.12,16525.91
,20210316,15098.26,1411.65,589.48,48.25,16509.92
,20210315,15115.85,1406.87,693.55,47.68,16522.72
,20210312,15078.02,1432.36,662.73,52.01,16510.38
,20210311,15124.78,1413.04,679.1,52.9,16537.81
,20210310,15100.27,1361.53,553.47,47.16,16461.8
,20210309,15167.33,1347.94,757.89,54.05,16515.28
,20210308,15249.39,1382.81,834.27,53.79,16632.21
,20210305,15262.61,1418.2,723.35,45.14,16680.8
,20210304,15326.57,1423.67,830.99,44.6,16750.24
,20210303,15361.48,1467.78,732.68,55.3,16829.26
,20210302,15362.06,1435.36,791.94,53.19,16797.42
,20210301,15341.08,1436.37,737.06,62.69,16777.45
,20210226,15303.41,1396.67,746.09,49.38,16700.08
,20210225,15375.78,1427.33,847.07,52.05,16803.11
,20210224,15394.43,1405.66,981.42,51.51,16800.09
,20210223,15386.67,1423.88,920.81,49.25,16810.55
,20210222,15404.16,1414.98,1340.64,53.77,16819.14
,20210219,15277.08,1442.98,1062.27,49.51,16720.06
,20210218,15217.05,1430.53,1175.98,52.51,16647.58
,20210210,14987.39,1409.34,821.37,36.35,16396.73
,20210209,15167.32,1437.77,820.12,40.46,16605.09
,20210208,15142.85,1425.71,714.89,37.96,16568.56
,20210205,15177.19,1417.26,788.5,42.62,16594.45
,20210204,15280.26,1427.59,830.01,42.93,16707.85
,20210203,15370.19,1441.02,890.04,51.24,16811.21
,20210202,15382.31,1442.01,813.25,48.3,16824.32
,20210201,15382.58,1422.5,738.54,37.09,16805.08
,20210129,15401.83,1422.39,803.61,58.11,16824.23
,20210128,15551.66,1428.23,827.1,47.32,16979.89
,20210127,15595.69,1464.58,839.54,49.59,17060.28
,20210126,15602.61,1461.65,947.5,53.39,17064.26
,20210125,15664.86,1491.13,1248.69,57.27,17155.99
,20210122,15603.03,1481.48,1115.87,46.55,17084.51
,20210121,15608.8,1486.29,1130.05,52.4,17095.09
,20210120,15528.67,1456.26,889.37,58.94,16984.93
,20210119,15480.2,1432.11,1018.29,56.74,16912.32
,20210118,15444.76,1447.61,1011.89,53.52,16892.37
,20210115,15365.06,1436.15,994.83,56.12,16801.21
,20210114,15386.48,1439.73,1126.29,54.36,16826.2
,20210113,15402.3,1458.29,1306.89,56.19,16860.59
,20210112,15370.58,1473.84,1160.1,65.57,16844.42
,20210111,15288.28,1447.74,1182.77,60.99,16736.02
,20210108,15263.85,1462.06,1093.19,62.62,16725.91
,20210107,15274.53,1455.16,1215.93,70.99,16729.69
,20210106,15211.31,1420.56,1148.08,53.61,16631.87
,20210105,15155.43,1401.1,1294.2,60.65,16556.52
,20210104,15059.72,1379.13,1251.23,54.23,16438.86
,20201231,14819.95,1369.73,911.63,60.93,16189.68
,20201230,14830.65,1333.55,781.41,56.46,16164.2
,20201229,14795.04,1295.06,738.07,50.7,16090.09
,20201228,14857.7,1294.71,787.72,48.66,16152.41
,20201225,14828.28,1285.05,766.1,41.82,16113.34
,20201224,14825.1,1268.27,773.51,51.77,16093.37
,20201223,14823.87,1254.1,863.84,47.38,16077.96
,20201222,14784.94,1232.97,903.58,50.29,16017.92
,20201221,14776.41,1239.09,837.12,39.77,16015.5
,20201218,14715.99,1224.93,695.64,45.45,15940.92
,20201217,14702.2,1217.31,708.44,40.33,15919.51
,20201216,14674.67,1191.12,579.45,45.51,15865.79
,20201215,14669.12,1175.13,586.57,43.05,15844.25
,20201214,14667.01,1160.67,578.36,32.14,15827.69
,20201211,14638.61,1143.29,646.87,36.64,15781.9
,20201210,14685.7,1153.27,592.85,35.25,15838.97
,20201209,14691.36,1146.07,688.93,39.72,15837.43
,20201208,14740.39,1158.01,621.35,40.42,15898.4
,20201207,14739.76,1161.56,701.06,34.3,15901.32
,20201204,14690.68,1175.01,683.45,39.18,15865.68
,20201203,14701.14,1177.78,766.71,45.27,15878.91
,20201202,14695.0,1196.39,858.7,51.07,15891.39
,20201201,14629.62,1189.73,837.63,39.98,15819.35
,20201130,14571.4,1174.87,914.92,45.97,15746.27
,20201127,14524.15,1177.6,622.45,35.82,15701.76
,20201126,14573.22,1163.27,620.88,34.8,15736.49
,20201125,14604.38,1162.78,796.87,35.31,15767.16
,20201124,14586.78,1183.66,778.41,33.37,15770.44
,20201123,14541.46,1195.34,939.8,40.43,15736.8
,20201120,14451.36,1181.58,650.83,37.82,15632.95
,20201119,14463.48,1176.15,638.54,33.76,15639.62
,20201118,14474.16,1177.69,719.53,43.79,15651.85
,20201117,14458.64,1173.79,757.39,46.07,15632.43
,20201116,14443.3,1163.1,705.22,39.57,15606.4
,20201113,14388.97,1144.24,635.9,43.94,15533.22
,20201112,14396.37,1145.27,607.11,37.09,15541.64
,20201111,14400.2,1137.9,764.61,41.01,15538.1
,20201110,14416.99,1151.05,874.52,48.76,15568.04
,20201109,14393.2,1144.89,1056.02,47.1,15538.1
,20201106,14285.03,1117.53,780.11,39.53,15402.56
,20201105,14284.43,1116.02,783.61,38.98,15400.45
,20201104,14230.03,1098.68,601.07,38.75,15328.71
,20201103,14193.65,1081.87,652.61,44.11,15275.52
,20201102,14163.35,1053.82,645.2,36.0,15217.18
,20201030,14148.41,1036.61,689.83,46.57,15185.02
,20201029,14224.17,1036.0,641.48,41.1,15260.17
,20201028,14199.1,1014.73,587.35,41.9,15213.83
,20201027,14171.78,992.59,451.19,32.37,15164.37
,20201026,14170.77,988.77,511.33,38.84,15159.54
,20201023,14195.58,983.56,550.51,29.5,15179.13
,20201022,14292.39,1001.66,537.41,31.43,15294.05
,20201021,14274.75,1013.24,543.45,42.04,15287.99
,20201020,14283.8,998.37,537.84,36.15,15282.17
,20201019,14256.76,981.63,615.63,38.81,15238.39
,20201016,14238.2,973.87,550.24,43.39,15212.07
,20201015,14279.01,966.15,630.88,56.41,15245.17
,20201014,14268.0,946.3,687.93,45.35,15214.3
,20201013,14200.45,935.04,786.48,52.05,15135.49
,20201012,14113.5,910.05,930.37,42.52,15023.55
,20201009,13994.57,860.7,644.76,24.82,14855.28
,20200930,13885.96,835.95,378.45,34.9,14721.91
,20200929,14052.91,850.99,419.18,35.96,14903.89
,20200928,14090.67,853.96,385.78,37.3,14944.62
,20200925,14141.52,849.01,445.66,38.72,14990.53
,20200924,14186.23,849.38,536.93,46.13,15035.61
,20200923,14199.14,858.33,557.13,47.52,15057.47
,20200922,14174.6,835.63,585.38,47.14,15010.23
,20200921,14179.7,825.87,637.64,41.84,15005.58
,20200918,14167.45,818.69,723.8,47.37,14986.13
,20200917,14155.24,793.15,633.6,43.77,14948.39
,20200916,14132.34,779.45,529.96,36.04,14911.8
,20200915,14140.54,769.54,579.53,38.5,14910.08
,20200914,14131.99,750.72,603.13,39.5,14882.71
,20200911,14112.89,730.81,519.42,36.05,14843.71
,20200910,14144.25,719.07,619.39,37.73,14863.32
,20200909,14254.08,717.55,797.49,38.98,14971.63
,20200908,14296.24,731.47,748.27,37.43,15027.71
,20200907,14314.0,722.33,853.36,39.82,15036.33
,20200904,14332.72,731.62,691.67,36.5,15064.34
,20200903,14361.28,735.51,806.27,43.45,15096.8
,20200902,14362.84,726.03,898.06,45.0,15088.87
,20200901,14282.91,707.0,757.89,34.13,14989.91
,20200831,14256.66,698.05,1029.03,46.97,14954.71
,20200828,14157.74,689.18,866.15,44.28,14846.91
,20200827,14145.5,670.02,716.93,41.56,14815.52
,20200826,14126.18,656.97,828.92,39.93,14783.15
,20200825,14189.53,662.85,811.85,37.26,14852.37
,20200824,14200.88,659.19,821.96,47.06,14860.07
,20200821,14138.52,644.8,771.49,41.45,14783.32
,20200820,14156.56,637.64,775.83,45.76,14794.21
,20200819,14170.16,642.93,1070.9,48.58,14813.09
,20200818,14172.15,643.91,1082.7,42.95,14816.06
,20200817,14100.1,642.64,1245.23,48.59,14742.74
,20200814,13937.09,621.18,765.63,37.74,14558.27
,20200813,14005.6,620.82,799.14,44.23,14626.43
,20200812,13990.55,611.65,970.11,55.88,14602.2
,20200811,14028.31,608.08,1088.45,45.01,14636.39
,20200810,14083.37,616.34,1193.65,60.68,14699.7
,20200807,14036.33,598.79,1273.28,64.37,14635.11
,20200806,14126.37,592.02,1379.63,64.06,14718.39
,20200805,14087.26,573.73,1268.01,60.65,14660.99
,20200804,13979.43,555.09,1436.47,59.28,14534.51
,20200803,13940.82,550.82,1483.82,62.08,14491.64
,20200731,13719.47,526.91,1181.41,58.63,14246.37
,20200730,13652.47,515.68,1114.76,48.55,14168.15
,20200729,13583.03,508.88,1097.66,58.22,14091.91
,20200728,13458.46,486.09,841.51,46.43,13944.55
,20200727,13449.25,470.67,874.84,45.48,13919.92
,20200724,13411.2,464.44,1257.99,59.89,13875.64
,20200723,13580.46,480.24,1299.08,59.12,14060.69
,20200722,13503.42,470.46,1243.96,60.84,13973.88
,20200721,13448.76,453.07,1100.83,51.76,13901.83
,20200720,13445.18,440.52,1232.94,60.23,13885.7
,20200717,13347.91,411.86,1017.79,58.86,13759.76
,20200716,13418.93,405.43,1481.18,69.21,13824.37
,20200715,13464.56,420.96,1688.74,63.25,13885.52
,20200714,13449.75,423.86,1924.57,65.38,13873.61
,20200713,13318.77,424.41,2034.58,62.06,13743.18
,20200710,13013.41,405.67,1888.83,50.96,13419.08
,20200709,12846.43,414.57,2101.42,55.77,13261.0
,20200708,12606.69,402.9,1867.75,56.29,13009.58
,20200707,12299.23,382.38,2037.38,52.61,12681.61
